odb8_level	odb8_og_id	protein_id	odb8_prot_id	organism	uniprot_description
6854:Arachnida	EOG8V19M5	tetur22g00410.1	32264:0036b2	Tetranychus urticae	
6854:Arachnida	EOG8V19M5	tetur24g00970.1	32264:003904	Tetranychus urticae	
6854:Arachnida	EOG8V19M5	tetur24g01440.1	32264:003933	Tetranychus urticae	
6854:Arachnida	EOG8V19M5	tetur77g00090.1	32264:0046e7	Tetranychus urticae	
6854:Arachnida	EOG8V19M5	tetur80g00010.1	32264:0046ec	Tetranychus urticae	
6854:Arachnida	EOG8V19M5	1144269.p	34638:00024b	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1144443.p	34638:00055c	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1158283.p	34638:0006c6	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1144610.p	34638:00071b	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1150078.p	34638:000800	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1149685.p	34638:000bb8	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1146031.p	34638:000bd3	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1152687.p	34638:0011e2	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1148186.p	34638:00147b	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1156334.p	34638:001d47	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1152324.p	34638:00293f	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1152162.p	34638:002a69	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1152715.p	34638:002bb3	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1153231.p	34638:002d47	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1153381.p	34638:00304d	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1154270.p	34638:00313b	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1154922.p	34638:003995	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1157701.p	34638:0045fe	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	1157746.p	34638:00462c	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M5	CUFF.65713.1_Ste	407821:000dd1	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19M5	ISCW013473-PA	6945:002b86	Ixodes scapularis	
6854:Arachnida	EOG8V19M6	tetur11g04920.1	32264:002654	Tetranychus urticae	Alpha-amylase (3.2.1.1)
6854:Arachnida	EOG8V19M6	1149421.p	34638:001ba1	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M6	CUFF.5784.1_Ste	407821:001416	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19M6	ISCW006372-PA	6945:00149c	Ixodes scapularis	Alpha-amylase (3.2.1.1)
6854:Arachnida	EOG8V19M7	tetur04g00190.1	32264:000fd7	Tetranychus urticae	
6854:Arachnida	EOG8V19M7	1129276.p	34638:0006ca	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M7	CUFF.61735.1_Ste	407821:005dd6	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19M7	ISCW006702-PA	6945:0015a8	Ixodes scapularis	
6854:Arachnida	EOG8V19M7	ISCW024202-PA	6945:004d26	Ixodes scapularis	
6854:Arachnida	EOG8V19M8	tetur26g02400.1	32264:003b80	Tetranychus urticae	
6854:Arachnida	EOG8V19M8	CUFF.66387.2_Ste	407821:004214	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19M8	ISCW003081-PA	6945:0009e8	Ixodes scapularis	
6854:Arachnida	EOG8V19M9	tetur04g03080.1	32264:0010e2	Tetranychus urticae	
6854:Arachnida	EOG8V19M9	946602.p	34638:00204d	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19M9	CUFF.66304.1_Ste	407821:0045c4	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19M9	ISCW010831-PA	6945:002307	Ixodes scapularis	
6854:Arachnida	EOG8V19MB	tetur11g00500.1	32264:0024a6	Tetranychus urticae	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (1.13.11.54)
6854:Arachnida	EOG8V19MB	740755.p	34638:002eda	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MB	CUFF.70058.1_Ste	407821:002d66	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MB	ISCW007295-PA	6945:001781	Ixodes scapularis	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (1.13.11.54)
6854:Arachnida	EOG8V19MC	tetur14g02390.1	32264:002b95	Tetranychus urticae	
6854:Arachnida	EOG8V19MC	CUFF.60066.1_Ste	407821:00671f	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MC	ISCW011573-PA	6945:00256f	Ixodes scapularis	
6854:Arachnida	EOG8V19MD	tetur11g00360.1	32264:002498	Tetranychus urticae	
6854:Arachnida	EOG8V19MD	1147358.p	34638:0013a7	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MD	CUFF.68484.1_Ste	407821:006263	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MD	ISCW008538-PA	6945:001b9d	Ixodes scapularis	
6854:Arachnida	EOG8V19MF	tetur22g02320.1	32264:003762	Tetranychus urticae	
6854:Arachnida	EOG8V19MF	1148473.p	34638:00178a	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MF	1149525.p	34638:001be0	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MF	CUFF.71690.1_Ste	407821:0001db	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MF	CUFF.18284.1_Ste	407821:0045cb	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MF	ISCW011197-PA	6945:00243c	Ixodes scapularis	
6854:Arachnida	EOG8V19MG	tetur07g05980.1	32264:001b94	Tetranychus urticae	Sulfiredoxin (1.8.98.2)
6854:Arachnida	EOG8V19MG	1158223.p	34638:0044f6	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MG	CUFF.25416.1_Ste	407821:0008e7	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MG	ISCW024306-PA	6945:004d8c	Ixodes scapularis	
6854:Arachnida	EOG8V19MG	ISCW024409-PA	6945:004df2	Ixodes scapularis	
6854:Arachnida	EOG8V19MH	1154497.p	34638:003a95	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MH	CUFF.66677.1_Ste	407821:003793	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MH	ISCW016605-PA	6945:00357b	Ixodes scapularis	
6854:Arachnida	EOG8V19MJ	tetur08g03320.1	32264:001da1	Tetranychus urticae	
6854:Arachnida	EOG8V19MJ	1146244.p	34638:000dba	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MJ	CUFF.19219.1_Ste	407821:0052a6	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MK	tetur26g00320.1	32264:003ab3	Tetranychus urticae	
6854:Arachnida	EOG8V19MK	1148863.p	34638:0019ef	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MK	CUFF.53764.1_Ste	407821:000cb9	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MK	ISCW001298-PA	6945:000423	Ixodes scapularis	
6854:Arachnida	EOG8V19MM	1148341.p	34638:0017bc	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MM	CUFF.70006.1_Ste	407821:00343f	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MM	ISCW000465-PA	6945:000179	Ixodes scapularis	
6854:Arachnida	EOG8V19MM	ISCW005415-PA	6945:00117a	Ixodes scapularis	
6854:Arachnida	EOG8V19MN	tetur03g06220.1	32264:000e54	Tetranychus urticae	
6854:Arachnida	EOG8V19MN	CUFF.66619.1_Ste	407821:004f64	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MP	1151016.p	34638:002262	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MP	ISCW013832-PA	6945:002cb1	Ixodes scapularis	
6854:Arachnida	EOG8V19MQ	1155067.p	34638:00375c	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MQ	ISCW018183-PA	6945:003a51	Ixodes scapularis	
6854:Arachnida	EOG8V19MR	894219.p	34638:0021c9	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MR	ISCW014738-PA	6945:002f8d	Ixodes scapularis	
6854:Arachnida	EOG8V19MS	1153478.p	34638:0032c6	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MS	ISCW017104-PA	6945:0036f1	Ixodes scapularis	
6854:Arachnida	EOG8V19MS	ISCW019301-PA	6945:003dce	Ixodes scapularis	
6854:Arachnida	EOG8V19MS	ISCW019302-PA	6945:003dcf	Ixodes scapularis	
6854:Arachnida	EOG8V19MS	ISCW019304-PA	6945:003dd0	Ixodes scapularis	
6854:Arachnida	EOG8V19MT	1081358.p	34638:0029bc	Metaseiulus occidentalis	
6854:Arachnida	EOG8V19MT	CUFF.83468.1_Ste	407821:00653f	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MT	ISCW012374-PA	6945:002805	Ixodes scapularis	
6854:Arachnida	EOG8V19MV	tetur05g08200.1	32264:001673	Tetranychus urticae	
6854:Arachnida	EOG8V19MV	CUFF.60103.1_Ste	407821:003921	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MV	ISCW009091-PA	6945:001d5a	Ixodes scapularis	Fibroblast growth factor
6854:Arachnida	EOG8V19MW	tetur09g05470.1	32264:00219c	Tetranychus urticae	
6854:Arachnida	EOG8V19MW	CUFF.70227.1_Ste	407821:00209f	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MX	tetur10g02210.1	32264:00230b	Tetranychus urticae	
6854:Arachnida	EOG8V19MX	CUFF.41616.1_Ste	407821:00162f	Stegodyphus mimosarum	
6854:Arachnida	EOG8V19MZ	tetur16g02670.1	32264:002efb	Tetranychus urticae	
6854:Arachnida	EOG8V19MZ	1157827.p	34638:0043a8	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TT	tetur08g07270.1	32264:001f28	Tetranychus urticae	Ubiquitin carboxyl-terminal hydrolase (3.4.19.12)
6854:Arachnida	EOG8V45TT	1149869.p	34638:001f32	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TT	CUFF.33055.2_Ste	407821:00021d	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45TT	ISCW015924-PA	6945:003352	Ixodes scapularis	Ubiquitin carboxyl-terminal hydrolase (3.4.19.12)
6854:Arachnida	EOG8V45TV	tetur25g00200.1	32264:0039cd	Tetranychus urticae	
6854:Arachnida	EOG8V45TV	1152566.p	34638:002b83	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TV	CUFF.77546.1_Ste	407821:00521e	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45TV	ISCW015151-PA	6945:0030e0	Ixodes scapularis	
6854:Arachnida	EOG8V45TW	tetur01g10640.1	32264:000400	Tetranychus urticae	
6854:Arachnida	EOG8V45TW	1143457.p	34638:0002a8	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TW	1105529.p	34638:00050a	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TW	1145654.p	34638:000b64	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TW	1146373.p	34638:000ea8	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TW	1150736.p	34638:0022e8	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TW	CUFF.59307.1_Ste	407821:001240	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45TW	ISCW020032-PA	6945:004017	Ixodes scapularis	
6854:Arachnida	EOG8V45TX	tetur41g00480.1	32264:0044d0	Tetranychus urticae	
6854:Arachnida	EOG8V45TX	1055897.p	34638:000353	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TX	CUFF.26226.1_Ste	407821:00174a	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45TZ	tetur11g03510.1	32264:0025ce	Tetranychus urticae	
6854:Arachnida	EOG8V45TZ	tetur11g04380.1	32264:002620	Tetranychus urticae	
6854:Arachnida	EOG8V45TZ	809342.p	34638:003946	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45TZ	CUFF.64977.2_Ste	407821:004769	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45TZ	ISCW006074-PA	6945:0013a1	Ixodes scapularis	
6854:Arachnida	EOG8V45TZ	ISCW018169-PA	6945:003a47	Ixodes scapularis	
6854:Arachnida	EOG8V45V0	tetur08g00110.1	32264:001c75	Tetranychus urticae	
6854:Arachnida	EOG8V45V0	1158730.p	34638:004881	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45V0	CUFF.61547.1_Ste	407821:000a4d	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V0	CUFF.22908.1_Ste	407821:00619d	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V0	ISCW015049-PA	6945:00308d	Ixodes scapularis	
6854:Arachnida	EOG8V45V1	tetur01g00160.1	32264:00000f	Tetranychus urticae	
6854:Arachnida	EOG8V45V1	732912.p	34638:004560	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45V1	CUFF.44399.1_Ste	407821:00193d	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V1	ISCW000554-PA	6945:0001c5	Ixodes scapularis	
6854:Arachnida	EOG8V45V2	1151904.p	34638:002b21	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45V2	CUFF.83419.1_Ste	407821:003a58	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V2	ISCW008116-PA	6945:001a31	Ixodes scapularis	
6854:Arachnida	EOG8V45V3	tetur06g06420.1	32264:00193c	Tetranychus urticae	
6854:Arachnida	EOG8V45V3	1148788.p	34638:0018d3	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45V3	CUFF.26582.1_Ste	407821:0062f6	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V3	ISCW009355-PA	6945:001e38	Ixodes scapularis	
6854:Arachnida	EOG8V45V4	tetur22g02630.1	32264:00377d	Tetranychus urticae	Proteasome subunit alpha type (3.4.25.1)
6854:Arachnida	EOG8V45V4	tetur63g00010.1	32264:004689	Tetranychus urticae	Proteasome subunit alpha type (3.4.25.1)
6854:Arachnida	EOG8V45V4	872417.p	34638:004293	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45V4	CUFF.65240.1_Ste	407821:000a4a	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V5	tetur03g05940.1	32264:000e38	Tetranychus urticae	
6854:Arachnida	EOG8V45V5	CUFF.65478.1_Ste	407821:002983	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V5	ISCW012983-PA	6945:0029ed	Ixodes scapularis	
6854:Arachnida	EOG8V45V6	tetur01g03800.1	32264:000171	Tetranychus urticae	
6854:Arachnida	EOG8V45V6	1052975.p	34638:00253e	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45V6	CUFF.77933.1_Ste	407821:0033f6	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V6	ISCW016918-PA	6945:003660	Ixodes scapularis	
6854:Arachnida	EOG8V45V7	tetur03g05320.1	32264:000e03	Tetranychus urticae	
6854:Arachnida	EOG8V45V7	1153901.p	34638:00348b	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45V7	CUFF.23910.1_Ste	407821:000427	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V7	ISCW015622-PA	6945:003264	Ixodes scapularis	
6854:Arachnida	EOG8V45V8	tetur04g01500.1	32264:00104b	Tetranychus urticae	
6854:Arachnida	EOG8V45V8	1154500.p	34638:003a98	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45V8	CUFF.77199.1_Ste	407821:00316f	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V8	ISCW004662-PA	6945:000f09	Ixodes scapularis	
6854:Arachnida	EOG8V45V9	tetur20g02930.1	32264:003511	Tetranychus urticae	
6854:Arachnida	EOG8V45V9	1007069.p	34638:00151c	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45V9	CUFF.37899.1_Ste	407821:00248d	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V9	CUFF.42329.1_Ste	407821:003e06	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45V9	ISCW000480-PA	6945:000187	Ixodes scapularis	
6854:Arachnida	EOG8V45VB	tetur21g02080.1	32264:00360a	Tetranychus urticae	
6854:Arachnida	EOG8V45VB	1148678.p	34638:00191d	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VB	CUFF.35789.1_Ste	407821:004d44	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VB	ISCW002491-PA	6945:0007fc	Ixodes scapularis	
6854:Arachnida	EOG8V45VC	tetur01g02860.1	32264:000114	Tetranychus urticae	
6854:Arachnida	EOG8V45VC	tetur03g06600.1	32264:000e77	Tetranychus urticae	
6854:Arachnida	EOG8V45VC	tetur07g06760.1	32264:001be1	Tetranychus urticae	
6854:Arachnida	EOG8V45VC	1146033.p	34638:000bd5	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VC	CUFF.41735.1_Ste	407821:005588	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VC	ISCW020202-PA	6945:0040a1	Ixodes scapularis	
6854:Arachnida	EOG8V45VD	tetur15g02790.1	32264:002d65	Tetranychus urticae	
6854:Arachnida	EOG8V45VD	1158086.p	34638:0042e2	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VD	CUFF.21174.1_Ste	407821:005a13	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VD	ISCW016578-PA	6945:003566	Ixodes scapularis	
6854:Arachnida	EOG8V45VF	902816.p	34638:001afe	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VF	CUFF.51140.1_Ste	407821:0040f7	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VF	ISCW006538-PA	6945:001527	Ixodes scapularis	
6854:Arachnida	EOG8V45VG	tetur22g01310.1	32264:003705	Tetranychus urticae	
6854:Arachnida	EOG8V45VG	1153912.p	34638:003496	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VG	1154529.p	34638:003ab5	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VG	CUFF.53532.1_Ste	407821:000f0a	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VG	CUFF.26676.1_Ste	407821:002c70	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VG	ISCW000538-PA	6945:0001b6	Ixodes scapularis	
6854:Arachnida	EOG8V45VH	1150003.p	34638:001e59	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VH	ISCW018916-PA	6945:003c99	Ixodes scapularis	
6854:Arachnida	EOG8V45VJ	tetur10g02040.1	32264:0022fa	Tetranychus urticae	
6854:Arachnida	EOG8V45VJ	1090100.p	34638:001d5f	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VK	1146279.p	34638:000c8d	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VK	ISCW004222-PA	6945:000d9e	Ixodes scapularis	
6854:Arachnida	EOG8V45VM	tetur16g02340.1	32264:002eda	Tetranychus urticae	
6854:Arachnida	EOG8V45VM	tetur16g02350.1	32264:002edb	Tetranychus urticae	
6854:Arachnida	EOG8V45VM	969130.p	34638:002656	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VM	1151314.p	34638:002681	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VM	CUFF.23852.1_Ste	407821:003f4c	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VM	CUFF.23837.1_Ste	407821:00578a	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VM	ISCW004614-PA	6945:000ee0	Ixodes scapularis	
6854:Arachnida	EOG8V45VM	ISCW023823-PA	6945:004bdc	Ixodes scapularis	
6854:Arachnida	EOG8V45VN	CUFF.26793.2_Ste	407821:0050bd	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VN	ISCW017936-PA	6945:00398f	Ixodes scapularis	
6854:Arachnida	EOG8V45VP	CUFF.18679.1_Ste	407821:00280d	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VP	ISCW001082-PA	6945:000372	Ixodes scapularis	
6854:Arachnida	EOG8V45VQ	CUFF.78749.1_Ste	407821:001623	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VQ	ISCW008253-PA	6945:001aaa	Ixodes scapularis	
6854:Arachnida	EOG8V45VR	tetur04g08630.1	32264:0012f8	Tetranychus urticae	
6854:Arachnida	EOG8V45VR	1151729.p	34638:00283e	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VR	1157937.p	34638:0046c0	Metaseiulus occidentalis	
6854:Arachnida	EOG8V45VR	CUFF.31424.1_Ste	407821:0061d5	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VR	CUFF.73890.1_Ste	407821:006874	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VR	ISCW001920-PA	6945:000621	Ixodes scapularis	
6854:Arachnida	EOG8V45VR	ISCW009120-PA	6945:001d71	Ixodes scapularis	
6854:Arachnida	EOG8V45VR	ISCW013371-PA	6945:002b30	Ixodes scapularis	
6854:Arachnida	EOG8V45VS	tetur04g04940.1	32264:001197	Tetranychus urticae	
6854:Arachnida	EOG8V45VS	tetur04g04950.1	32264:001198	Tetranychus urticae	
6854:Arachnida	EOG8V45VS	tetur04g05110.1	32264:0011a8	Tetranychus urticae	
6854:Arachnida	EOG8V45VS	tetur04g05360.1	32264:0011be	Tetranychus urticae	
6854:Arachnida	EOG8V45VS	tetur04g05800.1	32264:0011e5	Tetranychus urticae	
6854:Arachnida	EOG8V45VS	CUFF.20495.1_Ste	407821:001dd2	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VT	tetur04g03310.1	32264:0010f9	Tetranychus urticae	
6854:Arachnida	EOG8V45VT	tetur37g00250.1	32264:004385	Tetranychus urticae	
6854:Arachnida	EOG8V45VT	CUFF.27924.1_Ste	407821:0061ef	Stegodyphus mimosarum	
6854:Arachnida	EOG8V45VT	ISCW001296-PA	6945:000421	Ixodes scapularis	
6854:Arachnida	EOG8V722R	tetur28g00890.1	32264:003d19	Tetranychus urticae	Coatomer subunit gamma
6854:Arachnida	EOG8V722R	874519.p	34638:002e1c	Metaseiulus occidentalis	
6854:Arachnida	EOG8V722R	874520.p	34638:002e1d	Metaseiulus occidentalis	
6854:Arachnida	EOG8V722R	CUFF.21859.1_Ste	407821:005c56	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722R	ISCW022475-PA	6945:0047b6	Ixodes scapularis	
6854:Arachnida	EOG8V722S	tetur06g05840.1	32264:001908	Tetranychus urticae	
6854:Arachnida	EOG8V722S	855909.p	34638:003b01	Metaseiulus occidentalis	
6854:Arachnida	EOG8V722S	CUFF.61411.1_Ste	407821:000fff	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722S	ISCW007783-PA	6945:001922	Ixodes scapularis	
6854:Arachnida	EOG8V722T	tetur01g06290.1	32264:00025a	Tetranychus urticae	
6854:Arachnida	EOG8V722T	1150989.p	34638:002444	Metaseiulus occidentalis	
6854:Arachnida	EOG8V722T	1151773.p	34638:00288e	Metaseiulus occidentalis	
6854:Arachnida	EOG8V722T	CUFF.39237.1_Ste	407821:0005d0	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722T	CUFF.26682.1_Ste	407821:000942	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722T	ISCW012038-PA	6945:0026f6	Ixodes scapularis	Leucine-rich repeat (LRR) protein
6854:Arachnida	EOG8V722V	tetur04g00840.1	32264:00100b	Tetranychus urticae	
6854:Arachnida	EOG8V722V	1154592.p	34638:003565	Metaseiulus occidentalis	
6854:Arachnida	EOG8V722V	CUFF.74309.2_Ste	407821:0019f2	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722V	ISCW015680-PA	6945:003297	Ixodes scapularis	
6854:Arachnida	EOG8V722W	tetur12g03620.1	32264:002853	Tetranychus urticae	
6854:Arachnida	EOG8V722W	1072027.p	34638:000011	Metaseiulus occidentalis	
6854:Arachnida	EOG8V722W	CUFF.22094.3_Ste	407821:0037fa	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722W	ISCW021469-PA	6945:004487	Ixodes scapularis	
6854:Arachnida	EOG8V722X	tetur16g00410.1	32264:002e1f	Tetranychus urticae	
6854:Arachnida	EOG8V722X	1154440.p	34638:003a5b	Metaseiulus occidentalis	
6854:Arachnida	EOG8V722X	CUFF.11730.1_Ste	407821:004c5d	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722X	CUFF.68666.1_Ste	407821:004dcb	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722X	ISCW018372-PA	6945:003af0	Ixodes scapularis	
6854:Arachnida	EOG8V722Z	tetur28g01210.1	32264:003d38	Tetranychus urticae	
6854:Arachnida	EOG8V722Z	CUFF.64075.1_Ste	407821:005760	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722Z	CUFF.2770.1_Ste	407821:005877	Stegodyphus mimosarum	
6854:Arachnida	EOG8V722Z	ISCW014720-PA	6945:002f7e	Ixodes scapularis	
6854:Arachnida	EOG8V7230	tetur08g01620.1	32264:001cfa	Tetranychus urticae	
6854:Arachnida	EOG8V7230	1151213.p	34638:002593	Metaseiulus occidentalis	
6854:Arachnida	EOG8V7230	CUFF.28584.1_Ste	407821:0029a3	Stegodyphus mimosarum	
6854:Arachnida	EOG8V7230	ISCW023539-PA	6945:004af2	Ixodes scapularis	
6854:Arachnida	EOG8V7231	tetur04g00640.1	32264:000ff7	Tetranychus urticae	
6854:Arachnida	EOG8V7231	1042954.p	34638:003da5	Metaseiulus occidentalis	
6854:Arachnida	EOG8V7231	CUFF.52476.1_Ste	407821:004c7f	Stegodyphus mimosarum	
6854:Arachnida	EOG8V7231	ISCW004922-PA	6945:000fe7	Ixodes scapularis	
6854:Arachnida	EOG8V7232	tetur32g00900.1	32264:004098	Tetranychus urticae	
6854:Arachnida	EOG8V7232	1147266.p	34638:00101d	Metaseiulus occidentalis	
6854:Arachnida	EOG8V7232	CUFF.76109.1_Ste	407821:001780	Stegodyphus mimosarum	
6854:Arachnida	EOG8V7232	ISCW019630-PA	6945:003ee7	Ixodes scapularis	
6854:Arachnida	EOG8V7233	tetur07g00850.1	32264:0019a5	Tetranychus urticae	
6854:Arachnida	EOG8V7233	1154304.p	34638:0033aa	Metaseiulus occidentalis	
6854:Arachnida	EOG8V7233	gene.g63668.t1.1_Ste	407821:00155b	Stegodyphus mimosarum	
6854:Arachnida	EOG8V7233	ISCW021217-PA	6945:0043c4	Ixodes scapularis	
6854:Arachnida	EOG8V7234	tetur02g00630.1	32264:000691	Tetranychus urticae	
6854:Arachnida	EOG8V7234	1123689.p	34638:0002e8	Metaseiulus occidentalis	
6854:Arachnida	EOG8V7234	CUFF.38594.1_Ste	407821:002cdb	Stegodyphus mimosarum	
6854:Arachnida	EOG8V7234	ISCW006291-PA	6945:001456	Ixodes scapularis	
6854:Arachnida	EOG8V7235	tetur02g09390.1	32264:0009d6	Tetranychus urticae	
6854:Arachnida	EOG8V7235	1144417.p	34638:000639	Metaseiulus occidentalis	
6854:Arachnida	EOG8V7235	ISCW023728-PA	6945:004b8e	Ixodes scapularis	
6854:Arachnida	EOG8V7236	tetur12g04050.1	32264:00287b	Tetranychus urticae	
6854:Arachnida	EOG8V7236	1151882.p	34638:002b09	Metaseiulus occidentalis	
6854:Arachnida	EOG8V7236	ISCW000539-PA	6945:0001b7	Ixodes scapularis	
6854:Arachnida	EOG8V7237	tetur18g02380.1	32264:003200	Tetranychus urticae	
6854:Arachnida	EOG8V7237	1156265.p	34638:00403b	Metaseiulus occidentalis	
